nama_menu,harga_menu,kategori_course,profil_rasa,nama_restoran,link_restoran,Alamat
Esteh Zero Original ,13000,Beverage,dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d5,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Zero Melati ,13000,Beverage,dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d6,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Zero Greentea ,13000,Beverage,dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d7,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Matcha Strawberry ,26000,Beverage,manis asam dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d8,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Matcha Bunga Melati ,26000,Beverage,manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d9,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Matcha Latte ,26000,Beverage,manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d10,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Original ,10000,Beverage,manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d11,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Melati ,10000,Beverage,manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d12,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Greentea ,14000,Beverage,manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d13,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Melati Coconut ,17000,Beverage,manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d14,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Lychee ,15500,Beverage,manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d15,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Lemontea ,15500,Beverage,manis asam dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d16,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Passionfruit Greentea ,16500,Beverage,asam manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d17,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Passionfruit Lemonade ,16500,Beverage,asam manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d18,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Mango Greentea ,19500,Beverage,manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d19,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Lemonteh Strawberry ,20500,Beverage,asam manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d20,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Chizu Red Velvet ,24500,Beverage,manis gurih dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d21,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Chizu Taro ,24500,Beverage,manis gurih dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d22,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Chizu Matcha ,24500,Beverage,manis gurih dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d23,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Chizu Teavocado ,24500,Beverage,manis gurih dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d24,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Chizu Chocolate ,25500,Beverage,manis gurih dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d25,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Hazelnut Chocolate ,23000,Beverage,manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d26,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Pure Chocolate ,23000,Beverage,manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d27,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Susu Melati ,17000,Beverage,manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d28,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Susu Nusantara ,14000,Beverage,manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d29,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Thai Tea ,15500,Beverage,manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d30,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Cincau Esteh Susu ,17000,Beverage,manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d31,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Susu Strawberry ,20500,Beverage,manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d32,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Hazelnut Milk Tea ,23000,Beverage,manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d33,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Esteh Susu Matcha ,20500,Beverage,manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d34,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Brown Sugar ,27000,Beverage,manis dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d35,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Sea Salt Cookies & Cream ,27000,Beverage,manis gurih dingin,Esteh Indonesia,https://gofood.co.id/jakarta/restaurant/esteh-indonesia-kalisari-fd2ec006-4684-49ae-b4aa-c90bf6afa4d36,"Jl. Raya Kalisari Kav. 03, Pekayon, Pasar Rebo, Jakarta Timu"
Kopi Susu Iced,22000,Beverage,manis pahit dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5891,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Serbu Taro,15000,Beverage,manis gurih dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5892,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Serbu Coklat,15000,Beverage,manis gurih dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5893,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Serbu Thai Tea,15000,Beverage,manis gurih dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5894,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Serbu Matcha,15000,Beverage,manis gurih pahit dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5895,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Konyakun,19000,Beverage,manis dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5896,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Konyaput,19000,Beverage,manis dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5897,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Pink Float,19000,Beverage,manis dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5898,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Ungu Float,19000,Beverage,asam manis dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5899,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Red Choco Cream,22500,Beverage,manis gurih dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5900,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Van Choco Cream,25000,Beverage,manis gurih pahit dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5901,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Kopi Hitam Hot,21000,Beverage,manis pahit,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5902,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Cappucino Hot,25000,Beverage,manis pahit,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5903,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Carato Hot,26500,Beverage,manis pahit,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5904,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Kopi Susu Hot,25000,Beverage,manis pahit,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5905,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Kopi Klasik Hot,19000,Beverage,manis pahit,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5906,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Moccacino Hot,25000,Beverage,manis pahit,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5907,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Vanilla Latte Hot,25000,Beverage,manis pahit,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5908,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Cappucino Iced,22500,Beverage,manis pahit dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5909,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Carato Iced,26500,Beverage,manis pahit dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5910,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Kopi Hitam Iced,21000,Beverage,manis pahit dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5911,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Kopi Klasik Iced,19000,Beverage,manis pahit dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5912,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Moccacino Iced,22500,Beverage,manis pahit dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5913,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Vanilla Latte Iced,29000,Beverage,manis pahit dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5914,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Chocolate Hot,24500,Beverage,manis,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5915,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Matcha Hot,24500,Beverage,manis pahit,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5916,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Red Velvet Hot,24500,Beverage,manis,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5917,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Taro Hot,24500,Beverage,manis,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5918,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Chocolate Iced,21000,Beverage,manis dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5919,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Matcha Iced,21000,Beverage,manis pahit dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5920,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Red Velvet Iced,21000,Beverage,manis dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5921,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Taro Iced,21000,Beverage,manis dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5922,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Blue Lagoon (Iced),24500,Beverage,asam manis dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5923,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Sangria Kiss (Iced),24500,Beverage,asam manis dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5924,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Sunset Dream (Iced),24500,Beverage,asam manis dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5925,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Jeli Teh (Es),24500,Beverage,manis dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5926,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Sparkling Yuzu,29000,Beverage,asam dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5927,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Black Yuzu,29000,Beverage,asam pahit dingin,Kopi Kultur,https://gofood.co.id/jakarta/restaurant/kultur-jaringan-kopi-kalisari-7508b92e-614a-46f9-ad07-af6f2fed5928,"Jl. Kalisari Raya No. 4, Kalisari, Pasar Rebo, Jakarta Timur"
Ketoprak Super Original,24000,Main Course,asin gurih manis  sayur tahu kerupuk nasi,Toprak Super,https://gofood.co.id/jakarta/restaurant/ketoprak-super-samping-kelurahan-9eb7dd3a-03fd-44cf-8dc2-94cb42783d09,"Jl. Kalisari No. 40, Pasar Rebo, Jakarta"
Ketoprak Super + Telur Dadar,29900,Main Course,asin gurih manis  sayur tahu telur kerupuk nasi,Toprak Super,https://gofood.co.id/jakarta/restaurant/ketoprak-super-samping-kelurahan-9eb7dd3a-03fd-44cf-8dc2-94cb42783d09,"Jl. Kalisari No. 40, Pasar Rebo, Jakarta"
Ketoprak Super + Telur Rebus,29900,Main Course,asin gurih manis  sayur tahu telur kerupuk nasi,Toprak Super,https://gofood.co.id/jakarta/restaurant/ketoprak-super-samping-kelurahan-9eb7dd3a-03fd-44cf-8dc2-94cb42783d09,"Jl. Kalisari No. 40, Pasar Rebo, Jakarta"
Ketoprak Super + Telor Ceplok,29900,Main Course,asin gurih manis  sayur tahu telur kerupuk nasi,Toprak Super,https://gofood.co.id/jakarta/restaurant/ketoprak-super-samping-kelurahan-9eb7dd3a-03fd-44cf-8dc2-94cb42783d09,"Jl. Kalisari No. 40, Pasar Rebo, Jakarta"
Ketoprak Biasa,20000,Main Course,asin gurih manis  sayur tahu kerupuk nasi,Toprak Bontot,https://gofood.co.id/jakarta/restaurant/ketoprak-bontot-mas-tole-kalisari-58a7cb5e-effe-4ba4-8551-30c463cb6c82,"Jl. Kalisari 2 No. 1 (Samping Alfamidi), Cijantung, Jakarta"
Ketoprak Telor Dadar,25000,Main Course,asin gurih manis  sayur tahu telur kerupuk nasi,Toprak Bontot,https://gofood.co.id/jakarta/restaurant/ketoprak-bontot-mas-tole-kalisari-58a7cb5e-effe-4ba4-8551-30c463cb6c82,"Jl. Kalisari 2 No. 1 (Samping Alfamidi), Cijantung, Jakarta"
Ketoprak Telor Ceplok,25000,Main Course,asin gurih manis  sayur tahu telur kerupuk nasi,Toprak Bontot,https://gofood.co.id/jakarta/restaurant/ketoprak-bontot-mas-tole-kalisari-58a7cb5e-effe-4ba4-8551-30c463cb6c82,"Jl. Kalisari 2 No. 1 (Samping Alfamidi), Cijantung, Jakarta"
Ketoprak Sosis Goreng,25000,Main Course,asin gurih manis  sayur tahu sosis kerupuk nasi,Toprak Bontot,https://gofood.co.id/jakarta/restaurant/ketoprak-bontot-mas-tole-kalisari-58a7cb5e-effe-4ba4-8551-30c463cb6c82,"Jl. Kalisari 2 No. 1 (Samping Alfamidi), Cijantung, Jakarta"
Ketoprak Baso Goreng,25000,Main Course,asin gurih manis  sayur tahu bakso kerupuk nasi,Toprak Bontot,https://gofood.co.id/jakarta/restaurant/ketoprak-bontot-mas-tole-kalisari-58a7cb5e-effe-4ba4-8551-30c463cb6c82,"Jl. Kalisari 2 No. 1 (Samping Alfamidi), Cijantung, Jakarta"
CORNDOG SWEET MOZARELLA COKLAT,14000,Dessert,manis gurih,Corndog Aluma,https://gofood.co.id/jakarta/restaurant/corndog-al-uma-kalisari-pertigaan-kenanga-2-20e3d7f7-6336-447c-8a50-a4c285768e14,"Jl. Kalisari II, Pertigaan Jl.Kenanga"
CORNDOG SOSIS MOZARELLA,13000,Appetizer,asin gurih,Corndog Aluma,https://gofood.co.id/jakarta/restaurant/corndog-al-uma-kalisari-pertigaan-kenanga-2-20e3d7f7-6336-447c-8a50-a4c285768e15,"Jl. Kalisari II, Pertigaan Jl.Kenanga"
CORNDOG MOZARELLA ( Original ),14000,Appetizer,asin gurih,Corndog Aluma,https://gofood.co.id/jakarta/restaurant/corndog-al-uma-kalisari-pertigaan-kenanga-2-20e3d7f7-6336-447c-8a50-a4c285768e16,"Jl. Kalisari II, Pertigaan Jl.Kenanga"
CORNDOG SWEET MOZARELLA TIRAMISU,14000,Dessert,manis gurih,Corndog Aluma,https://gofood.co.id/jakarta/restaurant/corndog-al-uma-kalisari-pertigaan-kenanga-2-20e3d7f7-6336-447c-8a50-a4c285768e17,"Jl. Kalisari II, Pertigaan Jl.Kenanga"
CORNDOG SOSIS,12000,Appetizer,asin gurih,Corndog Aluma,https://gofood.co.id/jakarta/restaurant/corndog-al-uma-kalisari-pertigaan-kenanga-2-20e3d7f7-6336-447c-8a50-a4c285768e18,"Jl. Kalisari II, Pertigaan Jl.Kenanga"
CORNDOG SWEET MOZARELLA STRAWBERRY,14000,Dessert,manis gurih,Corndog Aluma,https://gofood.co.id/jakarta/restaurant/corndog-al-uma-kalisari-pertigaan-kenanga-2-20e3d7f7-6336-447c-8a50-a4c285768e19,"Jl. Kalisari II, Pertigaan Jl.Kenanga"
CORNDOG SWEET MOZARELLA TARO,14000,Dessert,manis gurih,Corndog Aluma,https://gofood.co.id/jakarta/restaurant/corndog-al-uma-kalisari-pertigaan-kenanga-2-20e3d7f7-6336-447c-8a50-a4c285768e20,"Jl. Kalisari II, Pertigaan Jl.Kenanga"
CORNDOG SWEET MOZARELLA GREENTEA,14000,Dessert,manis gurih,Corndog Aluma,https://gofood.co.id/jakarta/restaurant/corndog-al-uma-kalisari-pertigaan-kenanga-2-20e3d7f7-6336-447c-8a50-a4c285768e21,"Jl. Kalisari II, Pertigaan Jl.Kenanga"
CORNDOG SOSIS MOZARELLA KENTANG,16000,Appetizer,asin gurih,Corndog Aluma,https://gofood.co.id/jakarta/restaurant/corndog-al-uma-kalisari-pertigaan-kenanga-2-20e3d7f7-6336-447c-8a50-a4c285768e22,"Jl. Kalisari II, Pertigaan Jl.Kenanga"
CORNDOG MOZARELLA JUMBO,19000,Appetizer,asin gurih,Corndog Aluma,https://gofood.co.id/jakarta/restaurant/corndog-al-uma-kalisari-pertigaan-kenanga-2-20e3d7f7-6336-447c-8a50-a4c285768e23,"Jl. Kalisari II, Pertigaan Jl.Kenanga"
CORNDOG SOSIS KENTANG,15000,Appetizer,asin gurih,Corndog Aluma,https://gofood.co.id/jakarta/restaurant/corndog-al-uma-kalisari-pertigaan-kenanga-2-20e3d7f7-6336-447c-8a50-a4c285768e24,"Jl. Kalisari II, Pertigaan Jl.Kenanga"
Otak2  + Kremes Jagung,9000,Appetizer,asin gurih,Makaroni Gaul,https://gofood.co.id/jakarta/restaurant/makaroni-gaul-kalisari-fe2d919e-5b1d-423f-af7e-f3977615b909,"JL. Kalisari (Depan SDN 05), Cijantung, Jakarta"
Mie Kremes,7999,Appetizer,asin gurih ,Makaroni Gaul,https://gofood.co.id/jakarta/restaurant/makaroni-gaul-kalisari-fe2d919e-5b1d-423f-af7e-f3977615b910,"JL. Kalisari (Depan SDN 05), Cijantung, Jakarta"
Otak2   + Makaroni Kering,9000,Appetizer,asin gurih manis pedas,Makaroni Gaul,https://gofood.co.id/jakarta/restaurant/makaroni-gaul-kalisari-fe2d919e-5b1d-423f-af7e-f3977615b911,"JL. Kalisari (Depan SDN 05), Cijantung, Jakarta"
Makaroni Basah,7999,Appetizer,asin gurih manis pedas ,Makaroni Gaul,https://gofood.co.id/jakarta/restaurant/makaroni-gaul-kalisari-fe2d919e-5b1d-423f-af7e-f3977615b912,"JL. Kalisari (Depan SDN 05), Cijantung, Jakarta"
Makaroni Kering,7999,Appetizer,asin gurih manis pedas  ,Makaroni Gaul,https://gofood.co.id/jakarta/restaurant/makaroni-gaul-kalisari-fe2d919e-5b1d-423f-af7e-f3977615b913,"JL. Kalisari (Depan SDN 05), Cijantung, Jakarta"
Mie Lidi,7999,Appetizer,asin gurih manis pedas,Makaroni Gaul,https://gofood.co.id/jakarta/restaurant/makaroni-gaul-kalisari-fe2d919e-5b1d-423f-af7e-f3977615b914,"JL. Kalisari (Depan SDN 05), Cijantung, Jakarta"
